Player,Date,Team,Against,Home,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,GameLink
Udonis Haslem,2009-12-01,Miami Heat,Portland Trail Blazers,0,22.12,2.0,5.0,0.4,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,6.0,4.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Carlos Arroyo,2009-12-01,Miami Heat,Portland Trail Blazers,0,10.28,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,-3.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Joel Anthony,2009-12-01,Miami Heat,Portland Trail Blazers,0,9.24,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Dorell Wright,2009-12-01,Miami Heat,Portland Trail Blazers,0,8.02,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Jamaal Magloire,2009-12-01,Miami Heat,Portland Trail Blazers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912010POR.html
Daequan Cook,2009-12-01,Miami Heat,Portland Trail Blazers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912010POR.html
Brandon Roy,2009-12-01,Portland Trail Blazers,Miami Heat,1,42.28,9.0,25.0,0.36,3.0,8.0,0.375,4.0,5.0,0.8,3.0,2.0,5.0,5.0,1.0,0.0,3.0,2.0,25.0,-2.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Martell Webster,2009-12-01,Portland Trail Blazers,Miami Heat,1,30.32,4.0,14.0,0.28600000000000003,2.0,6.0,0.33299999999999996,1.0,2.0,0.5,2.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,11.0,-7.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Greg Oden,2009-12-01,Portland Trail Blazers,Miami Heat,1,30.04,4.0,13.0,0.308,0.0,0.0,,5.0,8.0,0.625,11.0,9.0,20.0,2.0,1.0,4.0,1.0,5.0,13.0,4.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Steve Blake,2009-12-01,Portland Trail Blazers,Miami Heat,1,24.4,3.0,6.0,0.5,3.0,5.0,0.6,0.0,0.0,,0.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,9.0,2.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Dante Cunningham,2009-12-01,Portland Trail Blazers,Miami Heat,1,18.34,2.0,6.0,0.33299999999999996,0.0,0.0,,2.0,3.0,0.667,2.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,6.0,-13.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Andre Miller,2009-12-01,Portland Trail Blazers,Miami Heat,1,31.51,4.0,9.0,0.444,0.0,0.0,,10.0,12.0,0.833,1.0,2.0,3.0,6.0,0.0,0.0,3.0,0.0,18.0,-3.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Juwan Howard,2009-12-01,Portland Trail Blazers,Miami Heat,1,26.39,6.0,8.0,0.75,0.0,0.0,,2.0,2.0,1.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,14.0,-9.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Rudy Fernández,2009-12-01,Portland Trail Blazers,Miami Heat,1,18.0,1.0,5.0,0.2,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,-3.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Joel Przybilla,2009-12-01,Portland Trail Blazers,Miami Heat,1,13.49,0.0,0.0,,0.0,0.0,,0.0,0.0,,1.0,3.0,4.0,0.0,0.0,0.0,2.0,5.0,0.0,-4.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Jerryd Bayless,2009-12-01,Portland Trail Blazers,Miami Heat,1,3.22,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,https://www.basketball-reference.com/boxscores/200912010POR.html
Travis Outlaw,2009-12-01,Portland Trail Blazers,Miami Heat,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912010POR.html
LaMarcus Aldridge,2009-12-01,Portland Trail Blazers,Miami Heat,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912010POR.html
Darren Collison,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,33.48,7.0,14.0,0.5,2.0,4.0,0.5,4.0,4.0,1.0,0.0,2.0,2.0,5.0,2.0,0.0,4.0,2.0,20.0,-11.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Emeka Okafor,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,32.05,7.0,10.0,0.7,0.0,0.0,,3.0,3.0,1.0,2.0,10.0,12.0,1.0,2.0,0.0,0.0,3.0,17.0,-11.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
James Posey,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,29.48,3.0,6.0,0.5,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,7.0,-17.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
David West,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,27.2,4.0,9.0,0.444,0.0,1.0,0.0,0.0,0.0,,0.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,8.0,-23.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Devin Brown,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,24.46,1.0,9.0,0.111,0.0,4.0,0.0,4.0,4.0,1.0,1.0,2.0,3.0,8.0,0.0,0.0,1.0,3.0,6.0,-7.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Marcus Thornton,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,24.57,4.0,10.0,0.4,1.0,5.0,0.2,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,9.0,-8.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Darius Songaila,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,20.4,6.0,8.0,0.75,0.0,0.0,,0.0,0.0,,2.0,1.0,3.0,2.0,2.0,0.0,1.0,3.0,12.0,12.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Bobby Brown,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,17.19,5.0,11.0,0.455,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,10.0,5.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Julian Wright,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,16.29,3.0,6.0,0.5,0.0,2.0,0.0,1.0,2.0,0.5,0.0,5.0,5.0,3.0,1.0,0.0,1.0,1.0,7.0,10.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Hilton Armstrong,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,12.48,1.0,3.0,0.33299999999999996,0.0,0.0,,1.0,2.0,0.5,3.0,3.0,6.0,0.0,0.0,0.0,2.0,6.0,3.0,-5.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Morris Peterson,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912010LAL.html
Sean Marks,2009-12-01,New Orleans Hornets,Los Angeles Lakers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912010LAL.html
Andrew Bynum,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,33.44,9.0,10.0,0.9,0.0,0.0,,3.0,4.0,0.75,0.0,9.0,9.0,3.0,0.0,0.0,1.0,1.0,21.0,7.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Kobe Bryant,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,32.31,5.0,11.0,0.455,2.0,5.0,0.4,6.0,6.0,1.0,0.0,3.0,3.0,4.0,2.0,0.0,1.0,3.0,18.0,16.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Pau Gasol,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,28.33,3.0,6.0,0.5,0.0,0.0,,8.0,9.0,0.889,1.0,4.0,5.0,2.0,0.0,1.0,1.0,2.0,14.0,12.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Metta World Peace,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,27.03,6.0,8.0,0.75,2.0,3.0,0.667,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,16.0,9.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Derek Fisher,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,24.08,2.0,5.0,0.4,1.0,3.0,0.33299999999999996,2.0,3.0,0.667,0.0,3.0,3.0,7.0,5.0,1.0,3.0,2.0,7.0,9.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Lamar Odom,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,24.31,4.0,8.0,0.5,0.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,6.0,1.0,0.0,2.0,0.0,8.0,20.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Jordan Farmar,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,23.52,4.0,9.0,0.444,1.0,5.0,0.2,1.0,2.0,0.5,0.0,2.0,2.0,1.0,2.0,0.0,3.0,0.0,10.0,2.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Shannon Brown,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,22.45,1.0,6.0,0.16699999999999998,0.0,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,4.0,7.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Adam Morrison,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,10.48,2.0,6.0,0.33299999999999996,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,-12.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Josh Powell,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,7.5,1.0,2.0,0.5,0.0,0.0,,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-8.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Sasha Vujačić,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,4.16,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-7.0,https://www.basketball-reference.com/boxscores/200912010LAL.html
Didier Ilunga-Mbenga,2009-12-01,Los Angeles Lakers,New Orleans Hornets,1,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912010LAL.html
DeMar DeRozan,2009-12-02,Toronto Raptors,Atlanta Hawks,0,30.0,6.0,11.0,0.545,0.0,0.0,,9.0,12.0,0.75,0.0,3.0,3.0,2.0,0.0,0.0,0.0,3.0,21.0,-15.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
José Calderón,2009-12-02,Toronto Raptors,Atlanta Hawks,0,24.22,3.0,5.0,0.6,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,7.0,1.0,0.0,0.0,0.0,10.0,-23.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Andrea Bargnani,2009-12-02,Toronto Raptors,Atlanta Hawks,0,21.43,5.0,9.0,0.556,1.0,2.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,13.0,-10.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Hedo Türkoğlu,2009-12-02,Toronto Raptors,Atlanta Hawks,0,21.06,4.0,6.0,0.667,3.0,4.0,0.75,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,13.0,-13.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Chris Bosh,2009-12-02,Toronto Raptors,Atlanta Hawks,0,15.49,0.0,2.0,0.0,0.0,0.0,,2.0,4.0,0.5,1.0,4.0,5.0,0.0,0.0,0.0,1.0,3.0,2.0,-20.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Sonny Weems,2009-12-02,Toronto Raptors,Atlanta Hawks,0,28.41,3.0,11.0,0.273,0.0,1.0,0.0,1.0,4.0,0.25,1.0,2.0,3.0,2.0,2.0,1.0,0.0,2.0,7.0,-16.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Rasho Nesterović,2009-12-02,Toronto Raptors,Atlanta Hawks,0,24.34,3.0,7.0,0.429,0.0,0.0,,0.0,0.0,,0.0,3.0,3.0,1.0,2.0,0.0,0.0,5.0,6.0,-15.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Marco Belinelli,2009-12-02,Toronto Raptors,Atlanta Hawks,0,23.29,8.0,14.0,0.5710000000000001,3.0,5.0,0.6,0.0,0.0,,1.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,19.0,-19.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Jarrett Jack,2009-12-02,Toronto Raptors,Atlanta Hawks,0,22.07,3.0,7.0,0.429,1.0,2.0,0.5,1.0,2.0,0.5,0.0,1.0,1.0,8.0,0.0,0.0,3.0,1.0,8.0,-9.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Amir Johnson,2009-12-02,Toronto Raptors,Atlanta Hawks,0,18.44,4.0,6.0,0.667,0.0,0.0,,1.0,2.0,0.5,3.0,4.0,7.0,0.0,0.0,1.0,2.0,5.0,9.0,-11.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Pops Mensah-Bonsu,2009-12-02,Toronto Raptors,Atlanta Hawks,0,9.25,3.0,4.0,0.75,0.0,0.0,,1.0,2.0,0.5,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,7.0,-4.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Antoine Wright,2009-12-02,Toronto Raptors,Atlanta Hawks,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912020ATL.html
Marvin Williams,2009-12-02,Atlanta Hawks,Toronto Raptors,1,28.25,5.0,9.0,0.556,3.0,5.0,0.6,2.0,4.0,0.5,1.0,6.0,7.0,3.0,0.0,0.0,0.0,1.0,15.0,23.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Joe Johnson,2009-12-02,Atlanta Hawks,Toronto Raptors,1,26.05,5.0,11.0,0.455,0.0,2.0,0.0,2.0,2.0,1.0,0.0,6.0,6.0,11.0,1.0,0.0,1.0,1.0,12.0,17.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Al Horford,2009-12-02,Atlanta Hawks,Toronto Raptors,1,23.26,10.0,12.0,0.833,0.0,0.0,,4.0,5.0,0.8,4.0,3.0,7.0,1.0,0.0,0.0,0.0,4.0,24.0,13.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Mike Bibby,2009-12-02,Atlanta Hawks,Toronto Raptors,1,22.09,4.0,4.0,1.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,12.0,18.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Josh Smith,2009-12-02,Atlanta Hawks,Toronto Raptors,1,20.57,5.0,7.0,0.7140000000000001,0.0,0.0,,6.0,6.0,1.0,1.0,3.0,4.0,4.0,0.0,4.0,1.0,4.0,16.0,17.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Jamal Crawford,2009-12-02,Atlanta Hawks,Toronto Raptors,1,32.07,5.0,10.0,0.5,2.0,5.0,0.4,4.0,4.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,16.0,17.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Jeff Teague,2009-12-02,Atlanta Hawks,Toronto Raptors,1,22.44,3.0,8.0,0.375,1.0,2.0,0.5,6.0,6.0,1.0,0.0,3.0,3.0,4.0,1.0,0.0,1.0,1.0,13.0,13.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Joe Smith,2009-12-02,Atlanta Hawks,Toronto Raptors,1,18.09,5.0,7.0,0.7140000000000001,0.0,0.0,,2.0,2.0,1.0,2.0,3.0,5.0,2.0,0.0,1.0,2.0,2.0,12.0,17.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Zaza Pachulia,2009-12-02,Atlanta Hawks,Toronto Raptors,1,17.47,4.0,7.0,0.5710000000000001,0.0,0.0,,3.0,7.0,0.429,5.0,3.0,8.0,0.0,1.0,0.0,0.0,4.0,11.0,20.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Maurice Evans,2009-12-02,Atlanta Hawks,Toronto Raptors,1,14.0,4.0,7.0,0.5710000000000001,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,3.0,1.0,0.0,0.0,0.0,9.0,0.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Randolph Morris,2009-12-02,Atlanta Hawks,Toronto Raptors,1,7.24,2.0,4.0,0.5,0.0,0.0,,2.0,2.0,1.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,3.0,6.0,2.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Jason Collins,2009-12-02,Atlanta Hawks,Toronto Raptors,1,6.47,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,-2.0,https://www.basketball-reference.com/boxscores/200912020ATL.html
Channing Frye,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,40.56,9.0,17.0,0.529,4.0,9.0,0.444,0.0,0.0,,2.0,5.0,7.0,2.0,0.0,0.0,0.0,3.0,22.0,-7.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Grant Hill,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,40.52,4.0,9.0,0.444,0.0,2.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,12.0,-11.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Amar'e Stoudemire,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,34.28,5.0,14.0,0.35700000000000004,0.0,0.0,,4.0,4.0,1.0,3.0,9.0,12.0,0.0,1.0,1.0,3.0,3.0,14.0,-5.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Steve Nash,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,31.52,5.0,12.0,0.41700000000000004,2.0,3.0,0.667,2.0,2.0,1.0,2.0,3.0,5.0,5.0,1.0,0.0,6.0,1.0,14.0,-15.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Jason Richardson,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,30.53,2.0,11.0,0.182,2.0,6.0,0.33299999999999996,0.0,0.0,,0.0,7.0,7.0,4.0,1.0,1.0,1.0,1.0,6.0,-10.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Jared Dudley,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,20.55,2.0,6.0,0.33299999999999996,1.0,2.0,0.5,1.0,2.0,0.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,6.0,-9.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Goran Dragić,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,16.08,5.0,6.0,0.833,1.0,1.0,1.0,3.0,5.0,0.6,1.0,1.0,2.0,5.0,1.0,0.0,2.0,1.0,14.0,-2.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Earl Clark,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,13.04,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Robin Lopez,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,5.39,0.0,3.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,-16.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Jarron Collins,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,5.13,0.0,0.0,,0.0,0.0,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-5.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Alando Tucker,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912020CLE.html
Lou Amundson,2009-12-02,Phoenix Suns,Cleveland Cavaliers,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912020CLE.html
LeBron James,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,34.37,6.0,15.0,0.4,0.0,3.0,0.0,0.0,0.0,,1.0,7.0,8.0,10.0,1.0,1.0,3.0,0.0,12.0,19.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Mo Williams,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,32.2,4.0,12.0,0.33299999999999996,2.0,8.0,0.25,1.0,1.0,1.0,0.0,5.0,5.0,4.0,4.0,0.0,0.0,3.0,11.0,3.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Anthony Parker,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,24.17,4.0,7.0,0.5710000000000001,2.0,5.0,0.4,0.0,0.0,,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,11.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
J.J. Hickson,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,22.2,6.0,7.0,0.857,0.0,0.0,,1.0,2.0,0.5,1.0,7.0,8.0,0.0,0.0,0.0,2.0,3.0,13.0,6.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Shaquille O'Neal,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,20.34,5.0,10.0,0.5,0.0,0.0,,2.0,5.0,0.4,4.0,5.0,9.0,2.0,0.0,1.0,2.0,3.0,12.0,4.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Anderson Varejão,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,32.05,4.0,12.0,0.33299999999999996,0.0,0.0,,1.0,2.0,0.5,5.0,3.0,8.0,2.0,3.0,3.0,1.0,2.0,9.0,11.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Delonte West,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,23.43,4.0,8.0,0.5,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,2.0,1.0,0.0,1.0,8.0,6.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Zydrunas Ilgauskas,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,20.13,6.0,10.0,0.6,0.0,0.0,,2.0,2.0,1.0,3.0,3.0,6.0,0.0,1.0,0.0,2.0,3.0,14.0,9.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Daniel Gibson,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,15.41,3.0,6.0,0.5,2.0,3.0,0.667,2.0,2.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,10.0,14.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Jamario Moon,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,12.35,3.0,6.0,0.5,0.0,3.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,8.0,-6.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Darnell Jackson,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,0.49,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Danny Green,2009-12-02,Cleveland Cavaliers,Phoenix Suns,1,0.49,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,https://www.basketball-reference.com/boxscores/200912020CLE.html
Danilo Gallinari,2009-12-02,New York Knicks,Orlando Magic,0,40.09,5.0,14.0,0.35700000000000004,2.0,5.0,0.4,8.0,10.0,0.8,2.0,5.0,7.0,3.0,4.0,0.0,2.0,2.0,20.0,-11.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Wilson Chandler,2009-12-02,New York Knicks,Orlando Magic,0,38.29,10.0,18.0,0.556,1.0,4.0,0.25,3.0,3.0,1.0,2.0,3.0,5.0,2.0,1.0,0.0,2.0,2.0,24.0,-2.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
David Lee,2009-12-02,New York Knicks,Orlando Magic,0,28.19,4.0,6.0,0.667,0.0,0.0,,1.0,2.0,0.5,2.0,4.0,6.0,1.0,1.0,0.0,1.0,4.0,9.0,-22.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Chris Duhon,2009-12-02,New York Knicks,Orlando Magic,0,27.4,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,4.0,2.0,8.0,-17.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Larry Hughes,2009-12-02,New York Knicks,Orlando Magic,0,24.16,2.0,9.0,0.222,1.0,3.0,0.33299999999999996,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,5.0,-22.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Toney Douglas,2009-12-02,New York Knicks,Orlando Magic,0,20.46,7.0,11.0,0.636,2.0,5.0,0.4,1.0,2.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,17.0,10.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Jared Jeffries,2009-12-02,New York Knicks,Orlando Magic,0,20.03,1.0,3.0,0.33299999999999996,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,3.0,3.0,2.0,-9.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Al Harrington,2009-12-02,New York Knicks,Orlando Magic,0,15.53,5.0,10.0,0.5,1.0,2.0,0.5,3.0,3.0,1.0,3.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,14.0,-10.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Marcus Landry,2009-12-02,New York Knicks,Orlando Magic,0,14.03,1.0,5.0,0.2,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,8.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Jordan Hill,2009-12-02,New York Knicks,Orlando Magic,0,10.22,1.0,2.0,0.5,0.0,0.0,,0.0,0.0,,1.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,5.0,https://www.basketball-reference.com/boxscores/200912020ORL.html
Nate Robinson,2009-12-02,New York Knicks,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912020ORL.html
Darko Miličić,2009-12-02,New York Knicks,Orlando Magic,0,,,,,,,,,,,,,,,,,,,,,https://www.basketball-reference.com/boxscores/200912020ORL.html
